movieId,title,genres,userId,rating,date,time,sentiment,review,tag,top_critic,publisher,date
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"Cosmopolis"" is a hypnotic examination of our modern anxieties about the dehumanization brought on by wealth, power, and technology.",moldy,0.0,Deadspin,"February 12, 2013"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"While not one of Cronenberg's stronger films, this anti-capitalist adaptation still merits attention.",moldy,0.0,EmanuelLevy.Com,"February 3, 2013"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,Robert Pattinson works mighty hard to make Cosmopolis more than just an erudite slap at modern capitalism. The Twilight heartthrob ultimately fails to rescue a meandering story hitting stale versions of the same talking points.,moldy,0.0,Big Hollywood,"January 15, 2013"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"The anger over the injustice of the financial collapse and bailout is what powered the Tea Party movement as well as the Occupy Wall Street movement, and it powers this movie, too.",moldy,0.0,Laramie Movie Scope,"January 7, 2013"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,For those who like their Cronenberg thick and chewy,moldy,0.0,Movie Habit,"October 20, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"For better or worse - often both - Cosmopolis is a quintessential David Cronenberg film. Cosmopolis is simultaneously fascinating and impenetrable, profound and absurd, labyrinthine yet intimate.",moldy,0.0,The Aristocrat,"September 27, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"For one of the smartest films I've seen in a while, Cosmopolis is also one of the least outwardly enjoyable. That by no means makes it anything less than a great film however.",moldy,0.0,Shotgun Cinema,"September 26, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,Its major problem is that it's not cinematic.,moldy,0.0,Ozus' World Movie Reviews,"September 25, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"It's fascinating to watch Pattinson actually acting, rather than merely brooding through another ""Twilight"" movie, but he's as trapped in Cronenberg's sterile intellectualism as Packer is in his leather-upholstered hell.",moldy,0.0,Salt Lake Tribune,"September 14, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"A black comedy as dry and deadpan as a bleached skull. To this end, the movie opens with a sort of death's-head grin: an in-your-face closeup of the grille of a stretch limousine...",moldy,0.0,"Commercial Appeal (Memphis, TN)","September 10, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"While 'Cosmopolis' is mostly emotionless and a big letdown it isn't completely boring and has the potential to be better with repeat viewings, but it just isn't as good as a Cronenberg film should be.",moldy,0.0,Examiner.com,"September 7, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"In the past, Cronenberg has used such deadpan performances to striking effect, but in the case of Cosmopolis, the approach just leaves a giant vaccum in the soul of the celluloid",moldy,0.0,TV Guide,"September 7, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"... a movie about a sentient zombie, trapped in a womblike limousine while outside the dead souls of Manhattan roil, spraying paint on his windows and hurling rats. Everything he wants is posthumous.",moldy,0.0,Arkansas Democrat-Gazette,"September 7, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,Those who said Don DeLillo's book was unfilmable were wrong. This is a film. That much is undeniable. Whether it's a compelling one is a whole other question.,moldy,0.0,Times-Picayune,"September 7, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"The rapid dialogue is dry and mannered, like a David Mamet play, there's virtually no story and Cronenberg's visual scheme is cold and claustrophobic.",moldy,1.0,St. Louis Post-Dispatch,"September 6, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"Cosmopolis"" is proof that a film can be provocative yet completely un-enjoyable.",moldy,0.0,FoxNews.com,"September 5, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,It's fascinating but anti-cinematic and a frustrating film to get your arms around.,moldy,0.0,Tribune News Service,"September 4, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"Throws heady ideas at you faster than Michael Bay can explode a building, but the rate at which ideas stick is inconsistent. It does, however, develop a rhythm. The metered language forces you to adjust just as emotion develops.",moldy,0.0,Scene-Stealers.com,"September 4, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,A master filmmaker's rumination on capitalism as a vision of diseased titanium,moldy,0.0,CinePassion,"September 4, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,David Cronenberg takes a wayward shot at making a film out of Don DeLillo's artful novel Cosmopolis. Cronenberg's version drones and flounders.,moldy,0.0,tonymacklin.net,"September 2, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,Cynical and futile - a total waste of time and money.,moldy,0.0,SSG Syndicate,"September 1, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"If there has ever been a point in human history when the phrase ""asymmetrical prostate"" got a bigger laugh than it does [here], I've never heard of it.",moldy,0.0,Antagony &amp; Ecstasy,"August 31, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"Well, if it isn't the most confounding movie of the year.",moldy,0.0,Dig Boston,"August 31, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"If Cosmopolis remains chilly and remote, it does so in a way that often feels unsettlingly familiar.",moldy,0.0,Salt Lake City Weekly,"August 30, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"I don't know if DeLillo's fetishized doubletalk ever works in a visual medium like film, but I can tell you that Robert Pattinson sure as hell isn't up to it, at least not without better direction than this. ",moldy,0.0,FilmDrunk,"August 30, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"Though hardly a crowd-pleaser. it's the sort of challenging, thought-provoking, stylistically striking piece of auteurism one rarely encounters nowadays.",moldy,0.0,One Guy's Opinion,"August 30, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"Cosmopolis deconstructs language, symbols and theories to present a sprawling and dense post-GFC Heart of Darkness.",moldy,0.0,Cinema Autopsy,"August 29, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"Cold and calculated, Cosmospolis is a mesmerizing journey that takes us deep into the heart of darkness -- familiar territory for such an extraordinary auteur.",moldy,0.0,The Reel Deal,"August 28, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,With a cast like this we expected major Cronenberg. Didn't happen.,moldy,0.0,East Bay Express,"August 27, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,Not worth seeing,moldy,0.0,ReviewExpress.com,"August 25, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,Cosmopolis is an investment that pays off enormous dividends.,moldy,0.0,eFilmCritic.com,"August 24, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,Cosmopolis is something like the anti-matter version of Atlas Shrugged.,moldy,0.0,MetroActive,"August 24, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"If you pay even a single penny to watch the thing, you'll be making the most ill-advised purchase of your natural born life.",moldy,0.0,NECN,"August 24, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"I can't convince myself that Cosmopolis is anything other than unscripted documentary about the life of Robert Pattinson, shot by security cameras. ",moldy,0.0,OK! Magazine,"August 24, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,I must admit Robert Pattinson does dead extremely well.,moldy,0.0,Austin Chronicle,"August 24, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"Cosmopolis"" is a deeply subversive, deeply intelligent movie for grown-ups. Brilliant.",moldy,0.0,San Francisco Examiner,"August 24, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"Robert Pattinson... brings a slick, knowing roboticness to a man desperate to maintain a pretense of control and command of the world around him.",moldy,0.0,Flick Filosopher,"August 24, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"It feels like each and every moment bursts forth with urgent dialogue, and yet what does anyone actually say?",moldy,1.0,Washington Post,"August 24, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"Then there's the matter of the screenplay, which places everything in a haze of mannered syntax and enigmatic phrasing.",moldy,0.0,Mark Reviews Movies,"August 23, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,Art-house cinema at its most achingly smarmy and self-indulgent. Frustrating verging on abysmal verging on infuriating.,moldy,0.0,TheFilmFile.com,"August 23, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"There's not really a movie there, nothing that sustains itself from scene to scene and nothing that's worth watching from beginning to end.",moldy,1.0,San Francisco Chronicle,"August 23, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"This film is a tough sell. But it's never less than daring, poised or deliberate. It doesn't go down easy, but it clings.",moldy,0.0,Oregonian,"August 23, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"Watching Cosmopolis, it's hard to say if you're witnessing a revelation or a crock, but you'll hang on its every word.",moldy,0.0,Time Out Chicago,"August 23, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"Cronenberg seems like he has something specific, possibly devilishly satiric in mind, but his screen instincts are numb, constructing a feature that lurches from scene to scene.",moldy,0.0,BrianOrndorf.com,"August 23, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,The film is all too faithful to its un-cinematic source.,moldy,1.0,Minneapolis Star Tribune,"August 23, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"Cosmopolis,"" because of its allegiance to the book's mannered, offbeat language, feels like it never wakes up.",moldy,1.0,Seattle Times,"August 23, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"A purposefully disjointed, pretentious, philosophical, and deeply stylized journey through an exaggerated commentary on the haves, the have-nots, and those stuck in the middle. ",moldy,0.0,HollywoodChicago.com,"August 23, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"Here we have a brainy, sometimes impenetrable director, working from a book by brainy, sometimes impenetrable author. What do they come up with? Something that's brainy, sometimes impenetrable.",moldy,0.0,Philadelphia Daily News,"August 23, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"Poor Pattinson does the best he can. He's not terrible. But he's definitely out of his element, if not beyond his depth, an altar boy in a bishop's robes.",moldy,1.0,Boston Globe,"August 23, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"The program is secure, but are we?",moldy,0.0,Monsters and Critics,"August 23, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,The story seems to cleave into cerebral disquisition and primal sex.,moldy,1.0,Chicago Reader,"August 23, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"Juliette Binoche is unusually playful and loose as Pattinson's sex buddy, and Paul Giamatti's intensity briefly raises the movie's sharpness level. But I don't think they're enough to compensate for the film's general air of arch superiority.",moldy,0.0,St. Paul Pioneer Press,"August 23, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"The movie isn't for everyone. But if it grabs you, prepare for it to stick in your head for days.",moldy,1.0,Miami Herald,"August 23, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,Robert Pattinson's most interesting performance by a mile.,moldy,0.0,RedEye,"August 23, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,A flawlessly directed film about enigmatic people who speak in morose epigrams about vague universal principles they show no sign of understanding.,moldy,1.0,Chicago Sun-Times,"August 23, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"Like all the best Cronenberg pictures, Cosmopolis is a pitch-black comedy about man's foolhardy attempt to impose systems of order on nature's chaos.",moldy,0.0,Philadelphia Weekly,"August 22, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"If you are a fan of David Cronenberg, you should include [Cosmopolis] in things to watch list.",moldy,0.0,Reeling Reviews,"August 22, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"There is sci-fi and there is Cronenberg sci-fi and here he has reached his pinnacle with his hallucinatory, hypnotic trip. We are in Cronenberg's bubble until he lets it burst.",moldy,0.0,Reeling Reviews,"August 22, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,David Cronenberg's North by Northwest,moldy,0.0,Film Freak Central,"August 22, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"...the bodily invasions are not only reflective of a psychological state, but of a socioeconomic one as well.",moldy,0.0,LarsenOnFilm,"August 22, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"After seeing Cosmopolis, you're going to want to take a shower.",moldy,0.0,Orlando Weekly,"August 22, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"Though the cool, insolent stoicism does work for Pattinson as the narcissistic royal-'we' speaking wunderkind, even he can't carry this weighty, wordy dissertation on the burdens of money, fame and power.",moldy,0.0,Sci-Fi Weekly,"August 21, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"As usual, Cronenberg shows masterful control, starting with Pattinson.",moldy,0.0,PopMatters,"August 21, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"It's effective for all the reasons, as propaganda, it's not: It's messy and goofy and unsettling.",moldy,0.0,Esquire Magazine,"August 21, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,It helps that Pattinson interacts with truly great performances from the supporting cast. ,moldy,0.0,HitFix,"August 21, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"It helps to let yourself get lost in David Cronenberg's Cosmopolis, which adapts Don Delillo's novel and clings hard to the inscrutable, arcane language, which very deliberately keeps the audience at arm's length",moldy,0.0,CinemaBlend,"August 20, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,An often fascinating formal exercise by one of modern cinema's most consistently intriguing filmmakers.,moldy,0.0,Television Without Pity,"August 17, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"Despite the constrictions, Cronenberg keeps the space handsome and active. For long stretches, Cosmopolis is dreamy and funny, in an off-centered way.",moldy,1.0,New Yorker,"August 17, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"It is one of the director's better movies of recent years, even if it is occasionally maddening.",moldy,1.0,New York Magazine/Vulture,"August 17, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"Smart and stylized - which doesn't innoculate this story of a sad billionaire against lethal familiarity and dullness. Pattinson's stiffness works, but the dialogue is vapid.",moldy,0.0,James on screenS,"August 17, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"Nothing lies behind or within the film's vapid non-personalities, flat acting and dull dialogue, hot-air one-liner aphorisms, mechanical couplings or ice-queen evasions of consummation.",moldy,0.0,ReelTalk Movie Reviews,"August 17, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"David Cronenberg meets Don DeLillo at last, and it's as if all the angels of heaven have come together. And said nothing.",moldy,1.0,New York Post,"August 17, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,The hilarious thought of stunned Team Edward devotees scratching their heads at this mystifying David Cronenberg movie is about all there is to get you through it.,moldy,0.0,amNewYork,"August 16, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"I took a strange pleasure in submitting to this movie's stilted but weirdly poetic rhythms. But I freely acknowledge that for others, enduring Cosmopolis may be less fun than a backseat prostate exam.",moldy,1.0,Slate,"August 16, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"Weird, difficult, and important, Cosmopolis may be one of the best films of the year.",moldy,0.0,CraveOnline,"August 16, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,Cosmopolis is Cronenberg's first movie since Videodrome to not only identify a particular zeitgeist but embody it in form and content.,moldy,0.0,Film Comment Magazine,"August 16, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,I never imagined describing a film as a cross between The Bonfire of the Vanities and Last Year at Marienbad...,moldy,1.0,TheWrap,"August 16, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"It's all vapid snark, didactic sermonizing and bewildering shock tactics.",moldy,1.0,USA Today,"August 16, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,DeLillo's brilliant analysis of the destructive power of wealth that took such seductive hold on page has a tough time gaining traction on screen.,moldy,1.0,Los Angeles Times,"August 16, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"It's like a dream that engages and drifts, until waking with a start in a finale that's as bracing and raw as the rest of the film is coolly distant.",moldy,1.0,NPR,"August 16, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,Frustratingly bland work from lead Robert Pattinson results in an awfully watery stew.,moldy,1.0,New York Daily News,"August 16, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,Conventional it is not. Engrossing it is.,moldy,1.0,Wall Street Journal,"August 16, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"Mr. Cronenberg's direction throughout ""Cosmopolis"" is impeccable, both inside the limo and out.",moldy,1.0,New York Times,"August 16, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"If you can get past the psychological density of the source material and the tabloid noise around the star , this mesmerizing mind-bender ought to prove that Robert Pattinson really can act and Director David Cronenberg never runs from a challenge.",moldy,1.0,Rolling Stone,"August 16, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,...a serenely crazed view of the present. The master is back.,moldy,0.0,Film Journal International,"August 16, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"Sometimes, even a little gratuitous nudity can't save a movie. This is one of those occasions.",moldy,1.0,ReelViews,"August 16, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"Cronenberg turns a difficult, sometimes frustrating book into a difficult, sometimes frustrating movie, though one with many of the same rewards as its source material ...",moldy,1.0,AV Club,"August 16, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"Easier to admire than to love, David Cronenberg's Cosmopolis is an amplified, feverish vision of the one percent as scarcely human.",moldy,0.0,Movieline,"August 15, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"Cosmopolis"" is Cronenberg's best film since ""eXistenZ"" and further viewings may place it higher than that. ",moldy,1.0,Film.com,"August 15, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,We're supposed to be feeling . . . something. That we don't might be Cronenberg's own endgame.,moldy,1.0,Village Voice,"August 14, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"Cosmopolis is almost certainly some kind of masterpiece, but I have to admit it's probably not for everyone.",moldy,1.0,MSN Movies,"August 14, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,It's better to think of David Cronenberg's Cosmopolis as a dream than a movie. ,moldy,0.0,ScreenCrush,"August 14, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"Don't panic, but Robert Pattinson may have been neutered.",moldy,0.0,Boxoffice Magazine,"August 14, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"Could easily have been produced as a Tony-winning stageplay but as cinema, it never strives to achieve the heights of even the lowest of Cronenberg milestones.",moldy,0.0,ComingSoon.net,"August 13, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"The more abstract and overtly stylized Cosmopolis is, the more it thrills.",moldy,1.0,AV Club,"August 13, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"In the company of actual actors, Pattinson is reduced to a piece of furniture, most of which displays more expressiveness than the immortal R-Patz. ",moldy,0.0,Hollywood &amp; Fine,"August 13, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"Diamond-hard and dazzlingly brilliant, David Cronenberg's film plays like a deeply perverse, darkly comic successor to Videodrome.",moldy,0.0,Slant Magazine,"August 12, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"[VIDEO ESSAY] If intellectual sarcasm is your thing, you might like ""Cosmopolis."" Either way, the movie is too pretentious for its own good. ",moldy,0.0,ColeSmithey.com,"August 10, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"A sensual, propulsive thriller, the apocalypse as viewed from lush interiors and a hermetic remove.",moldy,1.0,Time Out,"August 7, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"Hard to endure due to its pretentious nature, but deserves credit for inspiring a unique form of wrath - rage against the Cronenberg",moldy,0.0,The Popcorn Junkie,"August 6, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"If anything, Cosmopolis is more timely now than when DeLillo published it almost a decade ago.",moldy,0.0,The Australian,"August 6, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"The film is obtuse, talky, remote and sometimes baffling, but it is also full of ideas and Cronenberg's uncompromising belief in the art of cinema. Imagine that.",moldy,0.0,Sydney Morning Herald,"August 6, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,Another Cronenberg film badly in need of an exploding head. ,moldy,0.0,3AW,"August 5, 2012"
3,Grumpier Old Men (1995),Comedy|Romance,1.0,4.0,2000-07-30,18:20:47,Positive,"Hyper-stylised, cold, cerebral, difficult, stylish, at times visually sublime and at times unintentionally humorous, Cosmopolis is David Cronenberg back in Cronenberg Land ... You can't say it's anything other than unique.",moldy,0.0,ABC Radio (Australia),"August 4, 2012"
